epoch,total_loss,labeled_loss,unlabeled_pde_loss,l2_error,learning_rate
80,4.450308570596907,2.695899968677097,1.7544086012575362,7.818706691265106,0.0005
81,5.617410254478455,3.3018449756834243,2.315565275483661,11.269765019416809,0.0005
82,5.063723452885946,3.0281706982188754,2.035552755991618,9.773559808731079,0.0005
83,4.465563858879937,2.646352806356218,1.8192110392782423,7.838421016931534,0.0005
84,4.558500643571218,2.712759436501397,1.8457412090566423,8.806564152240753,0.0005
85,4.58983106745614,2.7796938459078473,1.8101372301578522,9.430332005023956,0.0005
86,5.234346840116713,3.0997798085212707,2.1345670382181803,7.6106568574905396,0.0005
87,5.572207713127137,3.2499720162815517,2.322235679626465,9.87931215763092,0.0005
88,5.127284087075127,3.0207832826508416,2.1065007944901786,7.523036539554596,0.0005
89,5.141784323586358,3.0206273330582514,2.12115699979994,9.451111197471619,0.0005
90,5.031909521420797,2.9342666414048937,2.0976428985595703,7.283949255943298,0.0005
91,5.212907645437452,3.055896972285377,2.157010661231147,7.353393971920013,0.0005
92,5.424306951628791,3.1570836411582097,2.2672233005364735,7.908122718334198,0.0005
93,5.288558302985297,3.0739837394820317,2.2145745356877646,7.26068976521492,0.0005
94,5.360864525371127,3.1226678914493986,2.238196616040336,7.519233375787735,0.0005
95,5.230317558182611,3.1345903913180035,2.095727158917321,7.588537335395813,0.0005
96,5.0918578465779625,3.015675053331587,2.076182801855935,8.159149736166,0.0005
97,4.914300070868598,2.867605584197574,2.0466945058769648,10.33694988489151,0.0005
98,5.057831846343147,2.995186467965444,2.0626453591717615,9.633488327264786,0.0005
99,4.998493610488044,2.9294358081287806,2.069057809644275,8.536257237195969,0.0005
100,5.237838048405117,3.0592340495851307,2.1786039955086176,8.021888613700867,0.0005
101,5.14349200990465,3.028725979063246,2.114766036801868,7.178987681865692,0.0005
102,5.119119882583618,2.998761863178677,2.1203580088085596,11.826922714710236,0.0005
103,5.059669295946757,2.9962436185942756,2.063425687286589,9.651500165462494,0.0005
104,4.796414099799263,2.8314583553208243,1.9649557318952349,8.274251580238342,0.0005
105,4.7852054278055824,2.825988715224796,1.9592167052957747,8.534412741661072,0.0005
106,4.856520806418525,2.914170755280389,1.9423500650458865,9.146522581577301,0.0005
107,4.690877061420017,2.82212762037913,1.8687494622336493,7.353180259466171,0.0005
108,4.6228619853655495,2.817539948887295,1.8053220053513845,10.679008513689041,0.0005
109,4.7156490431891545,2.8444485902786254,1.871200438340505,9.034642606973648,0.0005
110,4.53058807320065,2.707306354575687,1.8232817179626888,8.239475041627884,0.0005
111,4.472090562184651,2.6971642957793343,1.7749262849489849,8.578946739435196,0.0005
112,4.4715567072232565,2.660402476787567,1.8111542218261294,10.441411167383194,0.0005
113,4.518580585055881,2.6858437723583646,1.832736794816123,9.962252885103226,0.0005
114,5.06768913269043,3.0072855525546602,2.060403572850757,8.25189870595932,0.0005
115,4.9683172490861685,2.9323046882947286,2.0360125521818797,10.243237763643265,0.0005
116,4.891806880633037,2.910149563683404,1.9816572871473102,10.83360704779625,0.0005
117,5.055111485057407,3.039185396830241,2.0159260683589513,7.348638147115707,0.0005
118,4.674813114272224,2.8267629080348544,1.8480502055750954,9.613433539867401,0.0005
119,4.643615086873372,2.814999212159051,1.8286158786879645,8.38488233089447,0.0005
120,4.647468071513706,2.7578992035653855,1.8895688931147256,8.763963252305984,0.00025
121,4.644647798273298,2.7096486303541396,1.9349991619586944,7.232572495937347,0.00025
122,5.136365495787727,2.9474608633253307,2.188904649681515,7.296790242195129,0.00025
123,5.199104351467557,2.973678787549337,2.2254255606068507,8.482290923595428,0.00025
124,5.104935171869066,2.911834960513645,2.1931002034081355,6.983500182628632,0.00025
125,5.0944767898983425,2.9191230707698397,2.1753537164794072,6.890804886817932,0.00025
126,4.895195213953654,2.8044190843900045,2.090776116318173,6.729215174913406,0.00025
127,4.7293091456095375,2.72618969546424,2.003119432263904,6.780599921941757,0.00025
128,4.56821002430386,2.6261671980222068,1.942042816347546,7.152964115142822,0.00025
129,4.583404715855917,2.638834073808458,1.9445706526438395,7.349138587713242,0.00025
130,4.583168297343784,2.660666349199083,1.9225019428465102,7.234983325004578,0.00025
131,4.53332908683353,2.618069816960229,1.9152592619260151,8.605872482061386,0.00025
132,4.511743476655748,2.6006358835432266,1.9111076063579984,8.016794294118881,0.00025
133,4.482282278272841,2.6152445011668735,1.8670377744568718,6.967288225889206,0.00025
134,4.324694731500414,2.500196129745907,1.8244985971185896,6.845508575439453,0.00025
135,4.534444732136197,2.6516383793618945,1.8828063507874806,7.482129484415054,0.00025
136,4.821621786223518,2.823383804162343,1.9982379913330077,7.396719515323639,0.00025
137,4.61137908299764,2.7202806048923067,1.8910984688334995,7.305779993534088,0.00025
138,4.535062879986233,2.6777636064423453,1.8572992795043521,8.360865622758865,0.00025
139,4.401816753546397,2.5869142638312446,1.8149025003115336,7.154115527868271,0.00025
140,4.486523136827681,2.672443385918935,1.8140797244177924,7.698853254318237,0.00025
141,4.47542081144121,2.626984091599782,1.8484366946750217,6.739622890949249,0.00025
142,4.479713829358419,2.629224121570587,1.8504897058010101,7.13836207985878,0.00025
143,4.4916549788581,2.6318356381522285,1.8598193446795146,7.880273103713989,0.00025
144,4.301042963398827,2.564445176389482,1.7365977923075357,8.790007084608078,0.00025
145,4.220196584860484,2.485850731531779,1.7343458341227638,6.839160799980164,0.00025
146,4.245865756935544,2.532689694563548,1.7131760670079126,6.999303460121155,0.00025
147,4.163725736406114,2.452292060852051,1.7114336748917898,8.282968133687973,0.00025
148,4.123287260532379,2.4427772217326695,1.6805100381374358,7.606532007455826,0.00025
149,4.083563266860114,2.40174144771364,1.6818218290805818,6.7143279910087585,0.00025
150,4.135688002904256,2.4471280720498827,1.6885599354902903,6.354015916585922,0.00025
151,3.989956544505225,2.336305340131124,1.6536512010627322,6.346497505903244,0.00025
152,4.0122977574666345,2.367769910229577,1.6445278565088908,7.128018021583557,0.00025
153,3.973977516757117,2.359125662512249,1.6148518535825942,6.464470729231834,0.00025
154,3.9853894617822436,2.3406856603092616,1.644703784916136,7.550964534282684,0.00025
155,3.9717516183853148,2.3570482313632963,1.6147033817238279,6.6276386976242065,0.00025
156,3.9642188522550796,2.3396705865859984,1.6245482550726997,8.31838607788086,0.00025
157,4.040613949298859,2.377641651365492,1.662972303893831,15.912799954414368,0.00025
158,4.133250106705559,2.5032180746396384,1.6300320168336233,7.042144566774368,0.00025
159,3.9910796854231094,2.3398078600565593,1.6512718346383837,6.352594807744026,0.00025
160,4.034416011969248,2.3745424098438686,1.6598736060990227,8.58843669295311,0.00025
161,4.048514041635725,2.3925987746980457,1.6559152755472395,7.7167158126831055,0.00025
162,4.003283490075005,2.3545762909783257,1.6487072043948703,6.716858059167862,0.00025
163,3.9401781532499527,2.3616296112537385,1.5785485360357496,9.539777219295502,0.00025
164,3.913033135732015,2.294496011734009,1.6185371259848276,6.200841933488846,0.00025
165,4.027329193221198,2.36617880264918,1.661150391234292,7.02619469165802,0.00025
166,4.150101594130198,2.4237810519006517,1.7263205263349746,6.483181297779083,0.00025
167,4.125621330738068,2.41465165482627,1.7109696792231666,7.759965926408768,0.00025
168,4.166965719064077,2.4577071759435865,1.709258532524109,6.780778676271439,0.00025
169,4.2213655127419365,2.6058716085222033,1.6154939088556501,6.462972491979599,0.00025
170,3.9476308743158977,2.315191814634535,1.6324390596813625,7.16419193148613,0.00025
171,4.050781330797407,2.4423954672283594,1.6083858443631067,7.065393000841141,0.00025
172,4.187294904390971,2.45887909995185,1.7284157964918347,7.718685656785965,0.00025
173,4.049774788485633,2.370292752981186,1.6794820388158163,6.566284477710724,0.00025
174,3.9286877817577786,2.296335091855791,1.6323526991738213,6.69347882270813,0.00025
175,4.479925889439053,2.6351536446147494,1.8447722342279222,6.492836132645607,0.00025
176,3.98111248811086,2.3465939104557036,1.63451855580012,8.68663576245308,0.00025
177,4.323470330238342,2.5869678762223987,1.736502464612325,7.988835692405701,0.00025
178,4.249902053674062,2.4805196364720663,1.7693824317720201,6.621965199708939,0.00025
179,4.307775673601363,2.5940421316358777,1.7137335432900322,6.761442005634308,0.00025
180,4.274626281526354,2.4973856568336488,1.7772406121095021,7.573748677968979,0.000125
181,4.169147377543979,2.407618776957194,1.76152858932813,6.196034625172615,0.000125
182,4.421152439382341,2.537186684873369,1.8839657644430796,7.126987040042877,0.000125
183,4.749221539497375,2.7239625771840412,2.025258955028322,7.370636403560638,0.000125
184,4.83736837969886,2.775078006585439,2.062290375100242,6.866428554058075,0.000125
185,4.775798630714417,2.7352231515778436,2.0405754917197756,6.6709288358688354,0.000125
186,4.74057612684038,2.7178246312671237,2.0227514810032314,6.94668784737587,0.000125
187,4.696852864159478,2.6937407679027983,2.003112094932132,6.467033371329308,0.000125
188,4.307542326715257,2.4760224686728582,1.831519842810101,6.636417269706726,0.000125
189,4.266621414820353,2.4519599543677435,1.8146614558166927,6.407100275158882,0.000125
190,4.294921097490523,2.4652610924508838,1.8296600116623774,6.386311903595924,0.000125
191,4.107159463564555,2.3683461361461218,1.738813324769338,6.0700113624334335,0.000125
192,3.9973676496081882,2.3095377352502613,1.6878299117088318,6.310099303722382,0.000125
193,4.048407134744856,2.3295753240585326,1.7188318139976926,6.494322031736374,0.000125
194,4.409180857075585,2.528030820687612,1.881150057580736,6.583433389663696,0.000125
195,4.268534338474273,2.467215911547343,1.8013184169928234,6.5232685804367065,0.000125
196,4.425090206993951,2.5704702960120307,1.854619914955563,7.184709936380386,0.000125
197,4.263363911045922,2.4760565982924567,1.7873073127534655,6.519967555999756,0.000125
198,4.246584694915348,2.4596338272094727,1.7869508783022563,6.540565490722656,0.000125
199,4.492353465822008,2.5982901374499003,1.8940633323457505,7.4333935379981995,0.000125
200,5.810342009862264,3.3557046479649015,2.4546373731560176,9.437346637248993,0.000125
201,6.549115445878771,3.795898903740777,2.753216554058923,9.179143220186234,0.000125
202,5.731014103359646,3.332604539394379,2.398409566614363,8.28103056550026,0.000125
203,5.168613282839457,3.0012036429511175,2.167409665054745,8.490411013364792,0.000125
204,4.9780420568254256,2.9056970530086095,2.0723450064659117,7.926072150468826,0.000125
205,4.970847249031067,2.882162278228336,2.088684977425469,7.725937873125076,0.000125
206,4.935133136643303,2.8831944121254813,2.0519387351142035,7.797842293977737,0.000125
207,5.28991294172075,3.0546961863835653,2.235216750038995,8.14167195558548,0.000125
208,7.153912078009712,4.046042244964176,3.107869844966465,9.418927520513535,0.000125
209,7.60572403271993,4.312537599934472,3.293186418215434,8.944044679403305,0.000125
210,6.598466804292467,3.7691241807407803,2.829342602358924,8.584524095058441,0.000125
211,6.173271218935649,3.5527053581343755,2.6205658502048914,10.297363460063934,0.000125
212,5.736886684099833,3.3315439965989855,2.4053426815403833,8.768419802188873,0.000125
213,5.332821093665229,3.105755016538832,2.227066097656886,8.470868080854416,0.000125
214,5.84005516105228,3.380634139643775,2.459421029355791,8.789448946714401,0.000125
215,5.627969410684374,3.261054363515642,2.3669150789578755,9.152691334486008,0.000125
216,5.65188008679284,3.2412728057967293,2.410607279671563,7.884060949087143,0.000125
217,5.389984046088324,3.103449669149187,2.2865343954828052,7.762394934892654,0.000125
218,4.958703766928779,2.874390991528829,2.0843127681149376,7.527111440896988,0.000125
219,4.695531413290236,2.7432260553042096,1.952305362621943,7.776551723480225,0.000125
220,4.7472339206271705,2.7533126738336353,1.9939212262630464,7.063550680875778,0.000125
221,4.973546171188355,2.8622957653469507,2.1112504025300343,8.09780639410019,0.000125
222,5.485040868653192,3.120673886934916,2.364366968472799,7.663917005062103,0.000125
223,5.481141659948561,3.108921268251207,2.372220398320092,7.2465154230594635,0.000125
224,5.222252771589491,2.97992119524214,2.242331553830041,7.038561761379242,0.000125
225,4.996202103296915,2.861384081840515,2.1348180340396032,7.5083953738212585,0.000125
226,4.731117733319601,2.718681924872928,2.012435817056232,7.394435554742813,0.000125
227,4.7025873396131725,2.6996079881985984,2.0029793593618606,6.833825796842575,0.000125
228,4.8162155469258625,2.7670615116755166,2.049154042535358,7.33383584022522,0.000125
229,4.872202020221287,2.79228282239702,2.0799191739824083,7.6750951409339905,0.000125
230,4.829658365249633,2.755676239066654,2.0739821076393126,7.4767554104328156,0.000125
231,4.859641724162632,2.7747460047403973,2.084895728694068,6.8061074912548065,0.000125
232,4.7528875695334545,2.7299741480085586,2.022913416226705,6.812381416559219,0.000125
233,4.770179597536723,2.7371134400367736,2.033066151539485,6.648292064666748,0.000125
234,4.696079089906481,2.688362028863695,2.007717059055964,6.753961443901062,0.000125
235,4.773085623317295,2.7325384590360855,2.040547157658471,8.440335273742676,0.000125
236,4.78909641371833,2.7366826269361706,2.0524137768480513,7.075239986181259,0.000125
237,4.801199112998114,2.748231159316169,2.0529679470592077,6.688645750284195,0.000125
238,4.660395812988281,2.662120551533169,1.9982752700646718,6.627425909042358,0.000125
239,4.562442665629916,2.6259233991305035,1.9365192751089733,7.233571887016296,0.000125
240,4.5016719076368545,2.589504581027561,1.912167336543401,6.6372522711753845,6.25e-05
241,4.558186509874132,2.589444691605038,1.9687418109840817,6.6420183181762695,6.25e-05
242,4.739690359433492,2.68260086245007,2.0570894989702437,6.470312789082527,6.25e-05
243,4.906078301535713,2.7702111482620237,2.1358671175109016,6.680479139089584,6.25e-05
244,5.136357511414422,2.8930807418293423,2.2432767748832703,6.467680439352989,6.25e-05
245,5.078993490007188,2.8596768736839295,2.2193166461255815,6.412290513515472,6.25e-05
246,4.924487506018744,2.7797474874390495,2.144740027189255,6.360955610871315,6.25e-05
247,4.8689327372445,2.7481851074430677,2.1207476278146107,6.290260195732117,6.25e-05
248,4.858973934915331,2.7412351581785415,2.117738781372706,6.541136801242828,6.25e-05
249,4.684553151660495,2.651032925976647,2.0335202409161464,6.270576819777489,6.25e-05
250,4.716569754812452,2.6642528189553154,2.052316945128971,6.371333226561546,6.25e-05
251,4.794734032948812,2.7007530331611633,2.093980995151732,6.261892184615135,6.25e-05
252,4.835442097981771,2.7211340096261765,2.114308086368773,6.241031676530838,6.25e-05
253,4.908948715527853,2.7560610188378227,2.1528876940409343,6.294724777340889,6.25e-05
254,4.802873333295186,2.703564839892917,2.0993084887663525,6.2807870507240295,6.25e-05
255,4.8068019390106205,2.70748018556171,2.0993217647075655,6.55683533847332,6.25e-05
256,4.700277871555752,2.648094187842475,2.052183669805527,6.270993769168854,6.25e-05
257,4.642632548014323,2.617183620399899,2.0254489302635195,6.278606653213501,6.25e-05
258,4.590128260188632,2.5873110625478954,2.0028171843952602,6.326185241341591,6.25e-05
259,4.591982338163588,2.58973917166392,2.0022431804074183,6.332161590456963,6.25e-05
260,4.541385205586751,2.5615338047345477,1.9798514074749416,6.447702050209045,6.25e-05
261,4.518957493040297,2.5521631293826634,1.9667943749162886,6.129878357052803,6.25e-05
262,4.504913359218174,2.5465295023388332,1.9583838442961374,7.019497901201248,6.25e-05
263,4.481566651662191,2.5350922253396777,1.9464744104279412,6.302778542041779,6.25e-05
264,4.4418408923678925,2.513079192903307,1.9287616988023122,6.104086086153984,6.25e-05
265,4.430444693565368,2.506386224428813,1.9240584989388785,6.32518070936203,6.25e-05
266,4.439838518036736,2.5083616018295287,1.9314769003126355,6.3250714391469955,6.25e-05
267,4.474464321136475,2.525757474369473,1.9487068487538233,6.124699339270592,6.25e-05
268,4.533812806341383,2.5601547360420227,1.9736580669879913,6.181734949350357,6.25e-05
269,4.543592156304253,2.570682244830661,1.9729099141226873,6.109589949250221,6.25e-05
270,4.689305827352736,2.6404414799478317,2.048864363299476,6.054703995585442,6.25e-05
271,4.6490889337327745,2.618260477648841,2.030828458733029,6.327100172638893,6.25e-05
272,4.60591799153222,2.5993302676412795,2.006587733162774,6.0903074741363525,6.25e-05
273,4.577825260162354,2.5857653816541037,1.9920598791705237,6.198131904006004,6.25e-05
274,4.572973918914795,2.5817026005850896,1.9912713395224677,6.194487422704697,6.25e-05
275,4.5944954421785145,2.5931818829642403,2.0013135572274527,6.342812225222588,6.25e-05
276,4.5789257923762,2.58676311439938,1.9921626872486538,6.305729031562805,6.25e-05
277,4.635075333383348,2.6136131326357526,2.0214622060457867,6.250184088945389,6.25e-05
278,4.6746572044160635,2.6357244425349764,2.0389327804247537,6.375490322709084,6.25e-05
279,4.619274343384637,2.6057699031300015,2.0135044568114813,6.3750337809324265,6.25e-05
280,4.584721914927164,2.5864396545622084,1.9982822444703845,6.2507448345422745,6.25e-05
281,4.572381591796875,2.580197615093655,1.9921839753786723,6.5951995849609375,6.25e-05
282,4.529790955119663,2.5621503896183437,1.9676405595408546,6.24061281979084,6.25e-05
283,4.603752027617561,2.6046834429105123,1.9990685701370239,6.141022279858589,6.25e-05
284,4.580451798439026,2.5885113649898104,1.9919404162300958,6.675138771533966,6.25e-05
285,4.524300381872389,2.5538616564538743,1.9704387174712288,6.242244556546211,6.25e-05
286,4.5781682650248205,2.5798057595888775,1.9983625166945986,6.11794351041317,6.25e-05
287,4.495388815138075,2.536668855614132,1.958719938993454,6.457599654793739,6.25e-05
288,4.432733964920044,2.506869297557407,1.9258646726608277,6.27111591398716,6.25e-05
289,4.322992720868853,2.4581230680147805,1.8648696349726783,6.574884861707687,6.25e-05
290,4.2631298926141525,2.4196881572405498,1.8434417499436273,6.122866749763489,6.25e-05
291,4.297816773255666,2.4424498677253723,1.855366916126675,6.286091595888138,6.25e-05
292,4.240866137875451,2.4088007158703273,1.8320654253164927,6.093057751655579,6.25e-05
293,4.227379683653513,2.4041215035650465,1.8232581926716698,6.02996738255024,6.25e-05
294,4.275878420141008,2.428751456737518,1.8471269673771329,6.417110964655876,6.25e-05
295,4.292384441693624,2.434057765536838,1.85832665959994,6.281070291996002,6.25e-05
296,4.339456681410471,2.4621819999482897,1.8772746827867297,6.009001851081848,6.25e-05
297,4.331027852164374,2.4513276669714186,1.8797002156575522,6.2122964560985565,6.25e-05
298,4.409363794326782,2.4920281449953716,1.91733564403322,6.545347511768341,6.25e-05
299,4.382016713089413,2.481378728813595,1.9006379882494608,6.135195210576057,6.25e-05
300,4.372918083932665,2.47750209040112,1.8954159829351638,6.111593931913376,3.125e-05
