epoch,total_loss,labeled_loss,unlabeled_pde_loss,l2_error,learning_rate
1,8.431591116057502,5.470337295532227,2.961253821849823,17.430031061172485,0.0005
2,7.885899564954969,4.779916821585761,3.105982718202803,14.208468735218048,0.00025
3,9.068476088841756,5.47429310215844,3.5941829866833155,19.794748723506927,0.000125
4,7.097837980588277,4.2976438191201956,2.8001941482226056,12.182573854923248,6.25e-05
5,7.469380293952094,4.438332830535041,3.031047479311625,12.842697978019714,3.125e-05
