epoch,total_loss,labeled_loss,unlabeled_pde_loss,l2_error,learning_rate
1,25.591774378882516,15.482938395606148,10.108836012416416,29.22465455532074,0.0005
2,19.58779224289788,11.353937588797676,8.233854699134827,24.101029813289642,0.00025
3,14.076833746168349,8.161961934301589,5.91487177213033,17.48331242799759,0.000125
4,12.968731307983399,7.45713210105896,5.511599212222629,15.744002163410187,6.25e-05
5,12.879495265748766,7.373382986916436,5.50611228413052,15.75407612323761,3.125e-05
